FREQ_1_TO_6,FREQ_7_TO_12
0.22713219059942252,-0.011798112212839622
0.22713219059942252,-0.012270433516907587
0.2419601123115885,0.04137505903252348
0.2810173001259632,0.09407575862440086
0.3066753972213036,0.12367681711171799
0.3352182226127457,0.10944171900971239
0.34957461996634753,0.12043316236827442
0.39751994173471744,0.13369514761406218
0.41675835155367924,0.17824582258936342
0.4098170475122668,0.17809408550945338
0.4510723205838646,0.12383805698254878
0.4048780613364823,0.17678351128307135
0.4346760349683184,0.20305730772732938
0.4265907820959413,0.23399083643176233
0.44779891888452594,0.2678985576978941
0.49816908005668253,0.34812186722823113
0.5634203502042281,0.3882718745735075
0.5728837276030265,0.39783860649469543
0.5945907682420777,0.3639454886465321
0.5965324871385965,0.4321984930648321
0.5867366241052898,0.4743690618206431
0.6591026187814581,0.5008308126351868
0.6615572258680765,0.6258352252335255
0.7485220576389418,0.6620325720677296
0.8002882551683729,0.696967668853426
0.7763871252666122,0.6640754530516786
0.7626915800437013,0.7275130005374212
0.8058827849962907,0.7609939881984535
0.8665866683902116,0.7983578273963752
0.8697704940926324,0.7987445819595448
0.8876699420707809,0.797868243658642
0.8546241617780803,0.8217228610345509
0.8839727775608254,0.902963070995308
0.9132031385135488,0.9316342031831286
0.9342315324385014,0.9444150528325185
0.9512476678593347,0.9378874768710718
0.9280059087272629,0.9755299363488311
0.9116277734572235,0.9963081568607763
0.9223958154185379,1.0299122321886742
0.9942320002469338,1.0905788098691869
1.040246971438806,1.121084132313157
1.1037756849743827,1.1126310828600683
1.1548386202688459,1.2091560002920019
1.1421796568635272,1.2443474460395954
1.0908354281624464,1.3046141303704992
1.164409161168095,1.2511995289012348
1.1365444197391517,1.2386081841101848
1.16914572308969,1.2232107865589272
1.2049766221526386,1.1890199938161325
1.2190155648344467,1.2688304825042425
1.212312038938256,1.273588630276346
1.2792178319997123,1.345769734930376
1.2705727918286882,1.350020156969631
1.3523847173293144,1.3664463383414425
1.3900069436636286,1.3551370238052538
1.3781147120415655,1.432971704433468
1.4674905363864041,1.4036139414248086
1.4924205301712747,1.4607401180376005
1.5399657123434747,1.4584191423770825
1.5287206494107621,1.5494277230808962
1.5380176851404088,1.6116569621900836
1.5552938712880713,1.6392097907082746
1.560682359335391,1.6243263537377493
1.5139364920222464,1.6881913296386815
1.6019922164910345,1.6867640734255014
1.6149846027455994,1.7400249443457587
1.6909262098213105,1.7603938696878816
1.6919928543269682,1.7555103108719774
1.7701122207433304,1.853819826040433
1.7632882288354412,1.906696234389448
1.7678989789760902,1.900204445268468
1.7961753961852027,1.8275989353398445
1.7879033483816122,1.8531638725535562
1.7867474358127455,1.9269218040669385
1.8624767733872378,1.9650920978362865
1.8709521672961018,1.99116057370377
1.8261393943219724,2.034841239066518
1.8716415943934914,2.000557825594311
1.9063521396807905,2.067670044007806
1.9389589840157115,2.1138489773206706
1.9891046436066702,2.1432763280883944
2.028414852075526,2.1586869115342466
2.0564799603939723,2.196268268013157
2.0783807459503345,2.182978904859177
2.1097172624388745,2.1528647965059338
2.11915197224431,2.1428961889562035
2.1587695671941587,2.171202305718495
2.164245054438686,2.2298665144726733
2.1857159015371135,2.288750938588377
2.1897183354137857,2.364252183324352
2.232424512572642,2.3290770436122123
2.2536481279565583,2.3510476690887927
2.256110018322388,2.392457593354196
2.2641856419954647,2.3999415294870046
2.237776922558531,2.405528091639142
2.3138553448202557,2.4347196309094485
2.3411244072471886,2.510085670807166
2.3180783999261583,2.5598629736725536
2.3420498312222007,2.5606003993144784
2.3832805273542332,2.575463701523071
2.440586556717441,2.6003810641775242
