FREQ_1_TO_6,FREQ_7_TO_12
0.15541875510228392,-0.17196461209275446
0.15541875510228392,-0.1728174548389542
0.15960942341534218,-0.16005866629258408
0.1765810344449068,-0.14353623731647688
0.18741940422509243,-0.13020168253686654
0.18680010929863464,-0.11754282337086054
0.21148797055965118,-0.13872288800575092
0.21198174348530555,-0.12127991105993696
0.20911438160351972,-0.08147829754948338
0.22957691725995116,-0.058354992388304494
0.22707261147019467,-0.011620005463010492
0.23566795434131163,0.016121685592446686
0.24170335443342322,0.014615215643895974
0.27288840321814845,0.02718406963253969
0.2651015085452506,0.04052055703308776
0.23426630067386375,0.05112495949634302
0.24418419716040762,0.058144098678185555
0.28082050561412675,0.07334855078173479
0.2877615379185435,0.07301546507760238
0.30094940117498764,0.083517384189444
0.31067040394489925,0.08635405029691166
0.31235514367892997,0.08560226094288388
0.3198687986370248,0.09204727968705535
0.34351841179115195,0.10363476798914655
0.3815642720083407,0.12640023559672356
0.40702882804759266,0.1598807851163511
0.44486874295165757,0.16117312170935097
0.4301137458200617,0.17560059371036565
0.4569179779404193,0.19577535354772818
0.47429975360530374,0.20750948908512157
0.48609705843991347,0.22055800188459343
0.49309071857224324,0.22993769775472414
0.49833474180445075,0.2075668438092516
0.5063950565055841,0.20770191756623962
0.5325922539615067,0.2217832416792154
0.5360118870079762,0.23333837059558635
0.5443802233693553,0.24506039230218463
0.5583674810768632,0.25950027078152915
0.5510186971267327,0.2777846832324191
0.5582710327306708,0.2712260221811716
0.5624095834810852,0.28625077527700693
0.5594281619758125,0.3004753851274418
0.5686701169509784,0.3016705688014579
0.5781134814196687,0.3244595097639857
0.5896570720381407,0.332067423955067
0.6017065170696637,0.35013013503104295
0.6260882378006518,0.3578239222288309
0.626455340625118,0.3511810069974045
0.6436158666891117,0.38607010280657944
0.6622295002226728,0.4024838771726382
0.675171273500722,0.41310309644086873
0.6910757581279053,0.4008263127120151
0.7069961208277737,0.389778509880708
0.7356341560193845,0.3863487210317746
0.7266079956044024,0.38284664803278445
0.7361381961920536,0.4137362178151763
0.7285568842935102,0.43055434429902867
0.7187008384158792,0.42955847508829503
0.7264274079836076,0.43774449418508343
0.7115719650346825,0.4663068873943256
0.737948082624605,0.4738668191551769
0.7670352414090316,0.500275001090013
0.7952900165492266,0.4967209961002689
0.8056804158279065,0.5161679498657256
0.8051684228036733,0.5253851706045225
0.8302434954692396,0.5215390486343436
