FREQ_1_TO_6,FREQ_7_TO_12
0.05353328939054283,0.16130269235473432
0.052227886540623734,0.16130269235473432
0.1569619696380135,0.20446646548001213
0.20568706216380694,0.2810617961977912
0.29368226147887677,0.38418047346061535
0.25219806073851314,0.38184388705687344
0.24720903349088894,0.4370830030244152
0.2897740325392791,0.5799325751686493
0.40153819449442874,0.4934898455905713
0.38933995424535667,0.48491911243547225
0.5092410866300313,0.46413636717738915
0.47276741201066036,0.5273719257774278
0.5075803504739379,0.5425146432110538
0.4597747068270101,0.5369459507137108
0.5159419907731496,0.7035276735971795
0.5802714911280072,0.7380241788963058
0.5599023936712512,0.7230244607964932
0.5990368025831504,0.7371971454891258
0.6011282251780283,0.9400435021963617
0.7034195280358958,0.8902159305943941
0.7183748182080468,0.976115165746032
0.670182132084349,0.9697660918881604
0.7018060612994893,0.9995070322884342
0.7246935015595868,0.9631452518803736
0.7894175159097667,0.9833526731571256
0.8916896061273606,1.0241309961638698
1.0090727629022158,1.1356086436339252
0.979469579929727,1.045949533373649
0.9875923961105996,1.0906609178340823
1.0659879365914924,1.155666853586495
1.086251155985595,1.133377409979024
1.1047503289973117,1.2251577201004697
1.1431216264232948,1.3315839243719445
1.1097876009049412,1.3888103737202802
1.209360747646381,1.3933134016967645
1.278757545794912,1.4706735420706782
1.2768380234432417,1.537365600676799
1.3467519432424024,1.512952614253203
1.40163076685008,1.5460747425726928
1.337637129850454,1.619286966741451
1.2967565594254524,1.6533713483663117
1.4425910072630534,1.6260895188754219
1.5257670147741005,1.7071144868231727
1.6460887757756697,1.7543489662175848
1.6741419178281833,1.6385921246499608
1.8297320271281285,1.66349153106169
1.7397753270728744,1.8185213367982571
1.7935799481861288,1.9444406047652623
1.8351451810207504,1.8727930607388228
1.8793085418632949,1.8944200861911136
1.8966116215231168,1.9172937871155729
1.82454322308898,1.9139603817359314
1.7911549275784096,1.9966693198612748
1.8424185200815721,1.9649901513494088
1.8255135817813144,1.950263160582322
1.8750765570223045,2.049933182228909
1.9173841019880926,2.0939795279360376
1.89504411407265,2.160181430529803
2.0476172309055016,2.163594477133402
2.043932635891174,2.1632322046051407
2.120696063303167,2.282700360634613
2.0737587214432893,2.2410146043182735
2.0107559814789044,2.1794202113118453
1.9964218941639533,2.176032631847276
2.096347517503464,2.237091052629745
2.1664245655291445,2.352751999154443
2.148721908842962,2.3107433663187735
2.178508858478611,2.342775847942631
2.31939517370447,2.345788546322798
2.3960056010339637,2.531033907988775
2.476278283497877,2.6736516358233433
2.421330985597647,2.6770749733245087
2.464733886938684,2.6375932059896643
2.5712121720774443,2.619407223978206
2.57031604610816,2.6625674314239314
2.6014921100994304,2.654213851016172
2.574648186310075,2.734188525380953
2.6452004650282364,2.8291977974851137
2.6807251034703423,2.9042422112231208
2.6457505927147875,2.923024480281105
2.6682673618568344,2.8911427289393736
2.7645742545597285,2.967840484695638
2.780635856061598,2.975365727790149
2.812745727144219,3.0145273055549096
2.8733831502329124,3.121020307850988
2.99021279448507,3.1176211711738624
3.05919311877088,3.0969286214900795
3.092325168827346,3.1816705002854584
3.065501827627256,3.0932707524475207
3.081703484497204,3.108562092548435
3.0561111421379206,3.1238338294938095
3.0728874733489198,3.263153709045395
3.1273150038529867,3.2979236443840834
3.1056690192747074,3.32160116734593
3.197526174158408,3.504756594363683
3.1561406212078222,3.4469729904078594
3.192974061617698,3.5157634789797036
3.190085800868504,3.5915809652783377
3.3447226958570715,3.5518773113779143
3.2829011588869044,3.613788771724571
3.199281919619354,3.7148866238468945
