FREQ_1_TO_6,FREQ_7_TO_12
-0.2357489973182611,-0.20961439954931946
-0.2357489973182611,-0.20404565249947024
-0.14272025682675776,-0.054495672170133735
-0.020445157597096263,-0.017839450471507243
0.057649608373402744,-0.019769184594766058
0.16483463965709377,-0.07341541206378799
0.11785588437017548,-0.0473843973866577
0.12635924620202116,0.034873862683625155
0.0890045065668628,0.18962799414247158
0.16633994225763943,0.09887336884642887
0.17041886039185092,0.05994836474839339
0.2925300183560766,0.14362298694081965
0.23614395960636705,0.20919766697094314
0.36070469596303506,0.36477044899849037
0.3746800700735601,0.43844023294306605
0.4789130912278675,0.44328322914432516
0.4340903633490905,0.5813011333224009
0.5139270365776459,0.5609738522693518
0.5184043760023271,0.6068217079809414
0.5159043702972536,0.7135616621885476
0.6528154256199866,0.7625654043044809
0.7169819542001353,0.7118779557822347
0.6756187942081715,0.7856003871565856
0.7150621091726348,0.7998661365403912
0.8341713063954735,0.8193146920569879
0.8514209992416711,0.7814132039936362
0.8763041690884107,0.7819922092100128
0.912847274124032,0.8714906084990508
0.8903029918382066,1.094166248554955
0.9964136195260682,1.0178476199456308
1.0218768254925206,1.1083946365242203
1.0335979975984444,1.1764812587538827
1.088069249652913,1.1442807567115347
1.2010278793240845,1.257520615038574
1.143858351035622,1.3658240948926654
1.174164392213423,1.2411320519858708
1.1976178452945736,1.5418753649849688
1.206439193618696,1.6768256295369288
1.3673902085794534,1.6424592027298752
1.26529728744502,1.6312636522524697
1.3195539899317617,1.6652123065718698
1.4166327635989302,1.7920825810598027
1.3419733803473441,1.858714933439469
1.5036229301234394,1.913966463940842
1.3833009656244948,1.835036180704381
1.3940743936567148,1.8980720262356394
1.4854938041302148,2.0445497928207526
1.6240852851255227,1.9881645869568845
1.6788213729230568,2.0290071312326305
1.6752977645004494,2.145783144563145
1.727227702650831,2.1252665642591055
1.684709999241883,2.093086334013759
1.7515763120662737,2.1912515921019313
1.8331925163233307,2.31568898022176
1.860778566891746,2.295014381078878
1.8869618503075394,2.2545302537589755
1.9809806117404103,2.226628772887444
1.9982827876963052,2.245072700265461
2.2333258226390496,2.4352110695027855
2.2896934649274403,2.3920425296405754
2.278401839084741,2.439874782253649
2.30817716129686,2.593050036393446
2.228729539423286,2.67716256315285
2.338420568916907,2.710494826113711
2.5058762965480157,2.7950863490647193
2.436273523339879,2.842017665897668
2.512667764709224,2.920888729879458
2.4461140937815866,2.9357833981564547
2.5209672450095146,2.9583258572297355
2.638648297179104,2.885089644054169
2.566834833395285,2.948539767643247
2.5525680629803356,3.1133538690183427
2.639740986193273,3.1954901141180643
2.517694602435024,3.252604612561168
2.54920332986313,3.2614233037625304
2.5990911975102424,3.051801942995804
2.7668343183412047,3.167573878149232
2.9394759854243757,3.2159162472759912
2.8370110423378687,3.261820493760719
2.7497067190313462,3.2660422160810914
2.662574042838179,3.3093746804139283
2.8189935708438583,3.46091042332484
2.8179262445268263,3.5036829290647793
2.99577378733247,3.5743089267647394
3.083097695714465,3.7430321241898437
3.159777283530633,3.7119462696880685
3.1334969711154645,3.9224266103756005
3.23255330257378,3.8671903578924454
3.2524468489961724,3.890629911191827
3.273813199665998,3.9104499490169045
3.3844918500954444,3.965279973478664
3.3739631424925243,3.838281596910038
3.429560033593175,3.809284184831316
3.5012987303695113,3.9411954172435544
3.4716736346066766,4.000345494565111
3.4875284531343866,3.9962617031817436
3.465642453337754,4.132295937386328
3.435282575059971,4.194347281777123
3.6041431225135145,4.162312451553649
3.6102434366667464,4.313735806470226
3.545977750199741,4.199019990796861
