FREQ_1_TO_6,FREQ_7_TO_12,VAR_1_TO_6,VAR_7_TO_12
-0.12100894356314996,0.040754647817933844,0,0
-0.12133901688787727,0.040754647817933844,3.5018490016199686,7.840523460266074
-0.08669316722648467,0.07034693099923658,2.8813286654029255,8.636822282596498
-0.12591373931238198,0.07386173678389193,2.2692511787462077,8.20060570572254
-0.05515803519048731,0.055023628715393735,3.1600122568441313,8.022999358648246
-0.013140803650023453,0.02147520450429879,3.104392874531049,7.301695533013424
0.013710295587986235,0.017561088467371876,2.7194945609514223,7.416933671396757
0.016874468949133595,0.03268482648842981,3.2164782871061557,7.521003789777851
0.015290626641760962,0.05629513832690942,2.964321221033039,7.386212622691529
0.0521953164052134,0.1277258587273585,2.6808599452110897,7.067350965908611
0.07127693444523266,0.1532819039674015,3.3271044689804565,7.007579433120005
0.09143862483407242,0.14323263543414932,3.0034880866225464,6.866087928634134
0.10854269668062866,0.14915068122623762,3.4410237222095974,6.636944506926092
0.12431275478956451,0.23250274559926923,3.611811231051125,7.155417486321991
0.10559498357569852,0.23425572981370704,3.708791153003322,6.825810270392328
0.13285124327978773,0.2891771607631021,3.6926078354154956,6.849124020741758
0.18031250409139762,0.30768235444361186,3.6983942674719383,6.891209643861121
0.22226413003417045,0.3341379060556324,3.733427811001073,7.038896473269872
0.22654096113600802,0.323707213337732,3.7367926652760417,6.681352983258971
0.2698605983963535,0.33666564200176735,3.7383912105639086,6.572310095802765
0.2728929025136809,0.3264139604939859,3.6241029932119373,6.376535983710778
0.30923227333604103,0.3231343908091607,2.9754104124842184,6.0572188400859295
0.29186372422536194,0.3293995232155002,2.7913459008680377,5.868398251431453
0.31302199472125275,0.39612082794056047,2.7963106005476774,5.636897324980553
0.3569846012460996,0.4141950702785038,2.506179074873632,5.721661406790362
0.37638164693516357,0.4293412654215745,3.0417990397694923,5.995715021484285
0.39374690790712535,0.47221137453563716,2.7777498815296,5.932136640572714
0.3819816480046351,0.4820602232419547,2.8607165704571886,6.124271393949104
0.4293652645890049,0.5311609104940211,2.5242125229150423,6.175123023996565
0.3992602010834508,0.5910425100936569,2.559421173116945,5.769619151603731
0.41463815612686733,0.5878545730772325,2.55729415940969,5.2750611516594
