FREQ_1_TO_6,FREQ_7_TO_12,VAR_1_TO_6,VAR_7_TO_12
-0.2268639763085863,-0.10353257798342518,0,0
-0.2268639763085863,-0.10185577215366208,1.9629268696583027,2.7025311920774455
-0.2111778274514061,-0.05795723637823251,1.9755878684082793,2.802707927859885
-0.19859182451811128,-0.055047305234859005,1.8001683730064526,2.7639502269464127
-0.1554875355157209,-0.002520098560529108,1.9549583549918694,2.6493126685401744
-0.11897118213608854,-0.028759208630217043,1.847830257363788,2.6647197092066937
-0.11041144447404304,0.02871632889634359,1.9125810140600996,2.6060719028981216
-0.063910950898562,0.0006196014493430312,1.8479032256495556,3.0742675046024996
-0.03376847276649033,0.07219545874113847,1.8389938321540225,3.1037601608499816
0.03036494365698222,0.08578241514145221,2.1361403566629424,2.9818772276134924
0.026720900338072173,0.08310155943993279,2.3985950152802373,3.014506478240076
0.05247814564421821,0.06759326985584109,2.3939406471669438,2.8621715850119367
0.05365848145230037,0.06691130384875854,2.312993896749259,2.9674577759600673
0.040098329040062074,0.10012002941197372,2.196018859915429,2.9199891195073446
0.0900683429615759,0.15735183515160436,2.23535512420437,2.842267720109925
0.11897103878760532,0.17607820078378267,2.5049611683709694,2.9431097715289285
0.1289519769458852,0.2023285876217504,2.3505645998368854,2.8733765654377805
0.19287380678973512,0.22130327726986543,2.3997076228307774,2.757280907393796
0.19649238421194704,0.2464883239341593,2.425892038609829,2.8547739757513577
0.22395423246377189,0.29484123067462537,2.481165122212714,2.677710566109176
0.2521361140243534,0.3022948561911726,2.454463199492283,2.6838798174468805
0.2963168316942987,0.311048013170742,2.4819890135259586,2.6481012573592775
0.30613661707405865,0.359285008847587,2.3458329464689847,2.7020938836549693
0.2866121768956192,0.3609233244801631,2.3486274134590266,2.6311825536917333
0.28006397604553784,0.40693173626406115,2.3593435432368244,2.598804040594943
0.2909489258313322,0.42593472631637996,2.3154851114049912,2.4669497343286038
0.2676722654042875,0.45645742189185257,2.4135808357133524,2.3593775012309517
0.2902647787942106,0.4406290529639001,2.4092815254162994,2.5960473680492027
0.286694431254402,0.5056970337298807,2.474257709400227,2.546601597359775
0.2994915253600634,0.516592871846643,2.276464736608608,2.551306727764542
0.3635920897971685,0.5210247756147018,1.993067709835388,2.6275102570839657
0.3758662567057141,0.4959378536306954,2.0529650347531176,2.5503697778057073
0.4030373059465556,0.5035054504738109,2.1853341653010006,2.452534122204616
0.4217174954533923,0.5323025853995711,2.0561621673605934,2.5002803889324294
0.4262074303970927,0.5651134272222436,2.0820534594145186,2.494664922129595
0.3932501648237553,0.5851453805449955,2.0332123595364893,2.4227227342552466
0.3526881476629698,0.5999646243833573,1.9030333999511613,2.191829988479101
0.376795936620799,0.5970164219281777,1.7520486399510367,2.160140866869413
0.4304223473390076,0.6346368497481545,1.8318085350627817,2.1428880036352167
0.4923896635022163,0.691230943965983,1.7971351477659887,2.0525785873575337
0.5099009884156154,0.6579569260864118,1.7564696918436051,2.2119768155088835
0.5758361785458769,0.6684817700099884,1.757935831262688,2.032843796595596
0.5552108363619507,0.6785476102816674,1.776357215155393,2.0279440321226687
0.6087132108478689,0.6796054803968655,1.668369132679825,2.2699215650570537
0.5959701564349088,0.7420806586307462,1.6985453880589,2.329699971581906
0.6186138804073903,0.7615572634535505,1.6796633796837876,2.599565017760898
0.622694968102308,0.7931363470916384,1.693516608249638,3.0025414701287887
0.6497279081639107,0.7656971687262165,1.722837149324074,3.040229661531872
0.6402110246969203,0.8653992454188209,1.7376442234456893,2.861669973038466
0.6379727691143495,0.90618113794739,1.7582945709025364,2.8085141841681964
0.6424477828610249,0.9071858029866824,1.7456358585276277,2.554248873628299
0.6959983999176858,0.9453908127214183,1.7702540692928526,2.6200338139027917
0.731922164250016,0.9887192515661087,1.6668399351526055,2.6198246253236217
0.7247363020689259,1.0150302932271689,1.6152711279274583,2.569325597530943
0.7092792703181842,1.0273257278713315,1.6580941725397393,2.515736333025949
0.7301481675015514,1.037919809957586,1.6340011453421348,2.4701771223540328
0.7339292465513384,1.076696884805485,1.6081284015407515,2.3874559137710287
0.792048014015738,1.091383966513997,1.596543085037997,2.8057158780229385
0.8111223371419678,1.124801290187025,1.5724957728057571,2.7778691356336065
0.814768693759414,1.0995016330452847,1.5743767642148105,2.858459463896277
0.8360068702537355,1.1063780042118219,1.5463559914059117,2.8579940882210453
0.8324463020504564,1.1411483372425166,1.518672647306788,2.8911668276178877
0.84818089871536,1.1834944935323626,1.58604703500137,2.831061487186802
0.897121794594779,1.191796802312242,1.563574040268242,2.8864631216216274
0.9667723157463902,1.1875281157654778,1.5593006965635277,3.245358107908087
0.9759559221179075,1.2339569857668842,1.5986452287171846,3.1038811144097207
1.0355434013409177,1.2693223758237537,1.5428701318623579,3.318348632406812
1.0577452625251986,1.2988960288383533,1.5315792802508301,3.258481319221711
1.051729970841369,1.3159016755328135,1.5618830546797233,3.4472066836730217
1.058155485625447,1.3713720008809294,1.6705939551641096,3.882216851355546
1.08053786697021,1.4277072292835669,1.919248566337602,3.891155698599158
1.0794721003837977,1.4415381584237814,1.910007182897719,3.812456603779107
1.096665222293725,1.4328147760372234,1.9105561772115964,4.174368969630888
1.1288932337943112,1.3916138452446265,1.8747134254344275,3.8033521147074896
1.1483653194073273,1.4284381415830751,1.812287776531576,3.6384634071133406
